id,alcohol,gluten_free,spicy,sugar,vegan,vegetarian,halal,casherut,id_user_insert,date_insert,id_user_update,date_update,deleted,date_delete
554,0,0,0,0,0,1,0,0,113,2021-07-23 14:46:47,113,2021-07-30 13:27:12,0,1971-01-01 00:00:00
555,0,0,0,0,0,0,0,0,113,2021-07-23 14:46:59,113,2021-07-23 14:46:59,0,1971-01-01 00:00:00
556,0,0,0,0,1,1,0,0,113,2021-07-23 14:47:15,113,2021-07-23 14:47:15,0,1971-01-01 00:00:00
557,0,0,0,0,0,0,0,0,113,2021-07-23 14:47:51,113,2021-07-23 14:47:51,0,1971-01-01 00:00:00
558,0,0,0,0,0,0,0,0,57,2021-07-23 14:48:16,57,2021-07-23 14:48:16,0,1971-01-01 00:00:00
559,0,0,0,0,0,1,0,0,57,2021-07-23 14:49:21,27,2021-08-12 11:32:50,0,1971-01-01 00:00:00
560,0,0,0,0,1,1,0,0,113,2021-07-23 14:49:28,113,2021-07-23 14:49:28,0,1971-01-01 00:00:00
561,0,0,0,0,1,1,0,0,113,2021-07-23 14:49:46,113,2021-07-23 14:49:46,0,1971-01-01 00:00:00
562,0,0,0,0,0,0,0,0,57,2021-07-23 14:50:02,57,2021-07-23 14:50:02,0,1971-01-01 00:00:00
563,0,0,0,0,1,1,0,0,113,2021-07-23 14:50:35,113,2021-07-23 14:50:35,0,1971-01-01 00:00:00
564,0,0,0,0,0,0,0,0,57,2021-07-23 14:50:52,57,2021-07-29 13:03:10,0,1971-01-01 00:00:00
565,0,0,0,0,1,1,0,0,113,2021-07-23 14:51:13,113,2021-07-23 14:51:13,0,1971-01-01 00:00:00
566,0,0,0,0,1,1,0,0,113,2021-07-23 14:51:45,113,2021-07-23 14:51:45,0,1971-01-01 00:00:00
567,0,0,0,0,0,1,0,0,57,2021-07-23 14:51:46,57,2021-07-23 14:51:46,0,1971-01-01 00:00:00
568,0,0,0,0,1,1,0,0,113,2021-07-23 14:52:11,113,2021-07-23 14:52:11,0,1971-01-01 00:00:00
569,0,0,0,0,0,0,0,0,57,2021-07-23 14:52:23,57,2021-07-23 14:52:23,0,1971-01-01 00:00:00
570,0,0,0,0,0,0,0,0,57,2021-07-23 14:52:47,57,2021-07-23 14:52:47,0,1971-01-01 00:00:00
571,0,0,0,0,1,1,0,0,113,2021-07-23 14:53:08,113,2021-07-23 14:53:08,0,1971-01-01 00:00:00
572,0,0,0,0,0,0,0,0,57,2021-07-23 14:53:44,57,2021-07-23 14:53:44,0,1971-01-01 00:00:00
573,0,0,0,0,1,1,0,0,113,2021-07-23 14:53:59,113,2021-07-23 14:53:59,0,1971-01-01 00:00:00
574,0,0,0,0,0,0,0,0,57,2021-07-23 14:54:16,57,2021-07-23 14:54:16,0,1971-01-01 00:00:00
575,0,0,0,0,1,1,0,0,113,2021-07-23 14:54:26,113,2021-07-23 14:54:26,0,1971-01-01 00:00:00
576,0,0,0,0,0,1,0,0,57,2021-07-23 14:54:35,57,2021-07-29 13:02:03,0,1971-01-01 00:00:00
577,0,0,0,0,0,1,0,0,113,2021-07-23 14:54:38,113,2021-07-23 14:54:38,0,1971-01-01 00:00:00
578,0,0,0,0,1,1,0,0,113,2021-07-23 14:55:18,113,2021-07-23 14:55:18,0,1971-01-01 00:00:00
579,0,0,0,0,0,0,0,0,113,2021-07-23 14:55:32,113,2021-07-23 14:55:32,0,1971-01-01 00:00:00
580,0,0,0,0,1,1,0,0,113,2021-07-23 14:55:42,113,2021-07-23 14:55:42,0,1971-01-01 00:00:00
581,0,0,0,0,1,1,0,0,112,2021-07-23 14:55:47,112,2021-07-23 14:55:47,0,1971-01-01 00:00:00
582,0,0,0,0,0,1,0,0,113,2021-07-23 14:55:54,113,2021-07-23 14:55:54,0,1971-01-01 00:00:00
583,0,0,0,0,1,1,0,0,113,2021-07-23 14:56:08,113,2021-07-23 14:56:08,0,1971-01-01 00:00:00
584,0,0,0,0,1,1,0,0,113,2021-07-23 14:56:30,113,2021-07-23 14:56:30,0,1971-01-01 00:00:00
585,0,0,0,0,1,1,0,0,113,2021-07-23 14:56:45,113,2021-07-23 14:56:45,0,1971-01-01 00:00:00
586,0,0,0,0,1,1,0,0,113,2021-07-23 14:56:58,113,2021-07-30 13:23:10,0,1971-01-01 00:00:00
587,0,0,0,0,1,1,0,0,113,2021-07-23 14:57:14,113,2021-07-23 14:57:14,0,1971-01-01 00:00:00
588,0,0,0,0,1,1,0,0,113,2021-07-23 15:00:05,113,2021-07-23 15:00:05,0,1971-01-01 00:00:00
589,0,0,0,0,1,1,0,0,113,2021-07-23 15:00:32,113,2021-07-23 15:00:32,0,1971-01-01 00:00:00
590,0,0,0,0,0,1,0,0,113,2021-07-23 15:00:47,113,2021-07-23 15:00:47,0,1971-01-01 00:00:00
591,0,0,0,0,1,1,0,0,113,2021-07-23 15:01:22,113,2021-07-23 15:01:22,0,1971-01-01 00:00:00
592,0,0,0,0,1,1,0,0,113,2021-07-23 15:01:41,113,2021-07-23 15:01:41,0,1971-01-01 00:00:00
593,0,0,0,0,1,1,0,0,113,2021-07-23 15:02:05,113,2021-07-23 15:02:05,0,1971-01-01 00:00:00
594,0,0,0,0,1,1,0,0,113,2021-07-23 15:02:16,113,2021-07-23 15:02:16,0,1971-01-01 00:00:00
595,0,0,0,0,0,1,0,0,113,2021-07-23 15:02:37,113,2021-07-23 15:02:37,0,1971-01-01 00:00:00
596,0,0,0,0,1,1,0,0,113,2021-07-23 15:03:19,27,2021-08-12 11:32:10,0,1971-01-01 00:00:00
597,0,0,0,0,1,1,0,0,113,2021-07-23 15:03:38,113,2021-07-23 15:03:38,0,1971-01-01 00:00:00
598,0,0,0,0,1,1,0,0,113,2021-07-23 15:03:59,113,2021-07-23 15:03:59,0,1971-01-01 00:00:00
599,0,0,0,0,0,1,0,0,113,2021-07-23 15:04:13,113,2021-07-23 15:04:13,0,1971-01-01 00:00:00
600,0,0,0,0,1,1,0,0,113,2021-07-23 15:04:47,113,2021-07-23 15:04:47,0,1971-01-01 00:00:00
601,0,0,0,0,1,1,0,0,113,2021-07-23 15:06:28,113,2021-07-23 15:06:28,0,1971-01-01 00:00:00
602,0,0,0,0,1,1,0,0,113,2021-07-23 15:06:57,113,2021-07-23 15:06:57,0,1971-01-01 00:00:00
603,0,0,0,0,0,1,0,0,113,2021-07-23 15:08:09,113,2021-07-30 13:27:46,0,1971-01-01 00:00:00
604,0,0,0,0,1,1,0,0,113,2021-07-23 15:09:15,113,2021-07-23 15:09:15,0,1971-01-01 00:00:00
605,0,0,0,0,1,1,0,0,113,2021-07-23 15:13:36,113,2021-07-23 15:13:36,0,1971-01-01 00:00:00
606,0,0,0,0,0,1,0,0,113,2021-07-23 15:15:06,113,2021-07-23 15:15:06,0,1971-01-01 00:00:00
607,0,0,0,0,1,1,0,0,113,2021-07-23 15:16:47,113,2021-07-23 15:16:47,0,1971-01-01 00:00:00
608,0,0,0,0,1,1,0,0,113,2021-07-23 15:17:15,113,2021-07-23 15:17:15,0,1971-01-01 00:00:00
609,0,0,0,0,1,1,0,0,113,2021-07-23 15:19:41,113,2021-07-23 15:19:41,0,1971-01-01 00:00:00
610,0,0,0,0,0,0,0,0,57,2021-07-23 15:19:47,57,2021-07-23 15:19:47,0,1971-01-01 00:00:00
611,0,0,0,0,0,0,0,0,57,2021-07-23 15:20:11,57,2021-07-23 15:20:11,0,1971-01-01 00:00:00
612,0,0,0,0,1,1,0,0,113,2021-07-23 15:20:14,113,2021-07-23 15:20:14,0,1971-01-01 00:00:00
613,0,0,0,0,0,0,0,0,57,2021-07-23 15:20:39,57,2021-07-23 15:20:39,0,1971-01-01 00:00:00
614,0,0,0,0,0,0,0,0,57,2021-07-23 15:21:00,57,2021-07-23 15:21:00,0,1971-01-01 00:00:00
615,0,0,0,0,0,1,0,0,57,2021-07-23 15:21:32,57,2021-07-29 13:00:57,0,1971-01-01 00:00:00
616,0,0,0,0,1,1,0,0,113,2021-07-23 15:22:27,113,2021-07-23 15:22:27,0,1971-01-01 00:00:00
617,0,0,0,0,1,1,0,0,112,2021-07-23 15:25:15,112,2021-07-23 15:25:15,0,1971-01-01 00:00:00
618,0,0,0,0,0,0,0,0,63,2021-07-26 07:56:02,63,2021-07-26 07:56:02,0,1971-01-01 00:00:00
619,0,0,0,0,0,0,0,0,63,2021-07-26 07:56:25,63,2021-07-26 07:56:25,0,1971-01-01 00:00:00
620,0,0,0,0,0,0,0,0,63,2021-07-26 07:57:35,63,2021-07-26 07:57:35,0,1971-01-01 00:00:00
621,0,0,0,0,0,1,0,0,63,2021-07-26 07:57:47,63,2021-07-26 07:57:47,0,1971-01-01 00:00:00
622,0,0,0,0,0,1,0,0,63,2021-07-26 07:58:09,63,2021-07-26 07:58:09,0,1971-01-01 00:00:00
623,0,0,0,0,1,1,0,0,112,2021-07-26 09:13:44,112,2021-07-26 09:13:44,0,1971-01-01 00:00:00
624,0,0,0,0,1,1,0,0,112,2021-07-26 09:15:45,112,2021-07-26 09:15:45,0,1971-01-01 00:00:00
625,0,0,0,0,1,1,0,0,112,2021-07-26 09:19:25,112,2021-07-26 09:19:25,0,1971-01-01 00:00:00
626,0,0,0,0,0,1,0,0,111,2021-07-26 09:21:38,111,2021-07-26 09:21:38,0,1971-01-01 00:00:00
627,0,0,0,0,0,0,0,0,111,2021-07-26 09:22:40,111,2021-07-26 09:22:40,0,1971-01-01 00:00:00
628,0,0,0,0,0,0,0,0,111,2021-07-26 09:23:12,111,2021-07-26 09:23:12,0,1971-01-01 00:00:00
629,0,0,0,0,1,1,0,0,111,2021-07-26 09:24:03,111,2021-07-26 09:24:22,0,1971-01-01 00:00:00
630,0,0,0,0,0,0,0,0,113,2021-07-26 09:27:56,113,2021-07-26 09:27:56,0,1971-01-01 00:00:00
631,0,0,0,0,0,0,0,0,57,2021-07-26 09:36:32,57,2021-07-26 09:36:32,0,1971-01-01 00:00:00
632,0,0,0,0,0,0,0,0,57,2021-07-26 09:37:04,57,2021-07-26 09:37:04,0,1971-01-01 00:00:00
633,0,0,0,0,0,0,0,0,57,2021-07-26 09:37:45,57,2021-07-26 09:37:45,0,1971-01-01 00:00:00
634,0,0,0,0,0,0,0,0,57,2021-07-26 09:38:13,57,2021-07-26 09:38:13,0,1971-01-01 00:00:00
635,0,0,0,0,0,0,0,0,57,2021-07-26 09:38:35,57,2021-07-26 09:38:35,0,1971-01-01 00:00:00
636,0,0,0,0,0,0,0,0,57,2021-07-26 09:39:55,57,2021-07-26 09:39:55,0,1971-01-01 00:00:00
637,0,0,0,0,0,0,0,0,57,2021-07-26 09:40:59,57,2021-07-26 09:40:59,0,1971-01-01 00:00:00
638,0,0,0,0,0,0,0,0,57,2021-07-26 09:41:38,57,2021-07-26 09:41:38,0,1971-01-01 00:00:00
639,0,0,0,0,0,0,0,0,57,2021-07-26 09:43:04,57,2021-07-26 09:43:04,0,1971-01-01 00:00:00
640,0,0,0,0,0,0,0,0,57,2021-07-26 09:43:33,57,2021-07-26 09:43:33,0,1971-01-01 00:00:00
641,0,0,0,0,0,0,0,0,57,2021-07-26 09:43:54,57,2021-07-26 09:43:54,0,1971-01-01 00:00:00
642,0,0,0,0,0,0,0,0,57,2021-07-26 09:44:47,57,2021-07-26 09:44:47,0,1971-01-01 00:00:00
643,0,0,0,0,0,0,0,0,57,2021-07-26 09:45:45,57,2021-07-26 09:45:45,0,1971-01-01 00:00:00
644,0,0,0,0,0,0,0,0,57,2021-07-26 09:46:34,57,2021-07-26 09:46:34,0,1971-01-01 00:00:00
645,0,0,0,0,0,0,0,0,57,2021-07-26 09:47:31,57,2021-07-26 09:47:31,0,1971-01-01 00:00:00
646,0,0,0,0,0,1,0,0,57,2021-07-26 09:47:59,57,2021-07-26 09:47:59,0,1971-01-01 00:00:00
647,0,0,0,0,0,1,0,0,57,2021-07-26 09:48:31,57,2021-07-26 09:48:31,0,1971-01-01 00:00:00
648,0,0,0,0,1,1,0,0,112,2021-07-26 09:53:40,112,2021-07-26 09:53:40,0,1971-01-01 00:00:00
649,0,0,0,0,1,1,0,0,112,2021-07-26 09:55:14,112,2021-07-26 09:55:14,0,1971-01-01 00:00:00
650,0,0,0,0,1,1,0,0,112,2021-07-26 09:56:22,112,2021-07-26 09:56:22,0,1971-01-01 00:00:00
651,0,0,0,0,1,1,0,0,112,2021-07-26 09:57:41,112,2021-07-26 09:57:41,0,1971-01-01 00:00:00
652,0,0,0,0,1,1,0,0,112,2021-07-26 09:59:33,112,2021-07-26 09:59:33,0,1971-01-01 00:00:00
653,0,0,0,0,1,1,0,0,112,2021-07-26 10:01:19,112,2021-07-26 10:01:19,0,1971-01-01 00:00:00
654,0,0,0,0,1,1,0,0,112,2021-07-26 10:02:28,27,2021-08-13 06:20:43,0,1971-01-01 00:00:00
655,0,0,0,0,1,1,0,0,112,2021-07-26 10:04:51,27,2021-08-13 06:20:49,0,1971-01-01 00:00:00
656,0,0,0,0,0,0,0,0,111,2021-07-26 10:07:59,111,2021-07-26 10:07:59,0,1971-01-01 00:00:00
657,0,0,0,0,1,1,0,0,112,2021-07-26 10:09:03,112,2021-07-26 10:09:03,0,1971-01-01 00:00:00
658,0,0,0,0,0,0,0,0,111,2021-07-26 10:11:57,111,2021-07-26 10:11:57,0,1971-01-01 00:00:00
659,0,0,0,0,1,1,0,0,112,2021-07-26 10:12:40,112,2021-07-26 10:12:40,0,1971-01-01 00:00:00
660,0,0,0,0,1,1,0,0,112,2021-07-26 10:17:35,112,2021-07-26 10:17:35,0,1971-01-01 00:00:00
661,0,0,0,0,0,0,0,0,57,2021-07-26 10:20:11,57,2021-07-26 10:20:11,0,1971-01-01 00:00:00
662,0,0,0,0,0,0,0,0,57,2021-07-26 10:21:07,57,2021-07-26 10:21:07,0,1971-01-01 00:00:00
663,0,0,0,0,0,0,0,0,57,2021-07-26 10:21:29,57,2021-07-26 10:21:29,0,1971-01-01 00:00:00
664,0,0,0,0,0,1,0,0,57,2021-07-26 10:22:16,57,2021-07-26 10:22:16,0,1971-01-01 00:00:00
665,0,0,0,0,0,1,0,0,57,2021-07-26 10:22:43,57,2021-07-26 10:22:43,0,1971-01-01 00:00:00
666,0,0,0,0,0,1,0,0,57,2021-07-26 10:23:07,57,2021-07-26 10:23:07,0,1971-01-01 00:00:00
667,0,0,0,0,0,0,0,0,111,2021-07-26 10:23:58,111,2021-07-29 12:53:00,0,1971-01-01 00:00:00
668,0,0,0,0,0,1,0,0,57,2021-07-26 10:24:17,57,2021-07-26 10:24:17,0,1971-01-01 00:00:00
669,0,0,0,0,0,1,0,0,57,2021-07-26 10:24:46,57,2021-07-29 12:58:26,0,1971-01-01 00:00:00
670,0,0,0,0,0,1,0,0,57,2021-07-26 10:25:17,57,2021-07-26 10:25:17,0,1971-01-01 00:00:00
671,0,0,0,0,0,1,0,0,57,2021-07-26 10:25:48,57,2021-07-26 10:25:48,0,1971-01-01 00:00:00
672,0,0,0,0,0,0,0,0,57,2021-07-26 10:26:13,57,2021-07-26 10:26:13,0,1971-01-01 00:00:00
673,0,0,0,0,0,0,0,0,57,2021-07-26 10:26:47,57,2021-07-26 10:26:47,0,1971-01-01 00:00:00
674,0,0,0,0,0,0,0,0,57,2021-07-26 10:27:13,57,2021-07-26 10:27:13,0,1971-01-01 00:00:00
675,0,0,0,0,0,0,0,0,57,2021-07-26 10:27:39,57,2021-07-26 10:27:39,0,1971-01-01 00:00:00
676,0,0,0,0,0,1,0,0,61,2021-07-26 10:38:18,61,2021-07-26 10:38:18,0,1971-01-01 00:00:00
677,0,0,0,0,0,0,0,0,57,2021-07-26 10:40:48,57,2021-07-26 10:40:48,0,1971-01-01 00:00:00
678,0,0,0,0,0,0,0,0,57,2021-07-26 10:41:10,57,2021-07-26 10:41:10,0,1971-01-01 00:00:00
679,0,0,0,0,0,0,0,0,57,2021-07-26 10:41:45,57,2021-07-26 10:41:45,0,1971-01-01 00:00:00
680,0,0,0,0,0,0,0,0,57,2021-07-26 10:42:19,57,2021-07-26 10:42:19,0,1971-01-01 00:00:00
681,0,0,0,0,0,0,0,0,61,2021-07-26 11:06:21,61,2021-07-26 11:11:48,0,1971-01-01 00:00:00
682,0,0,0,0,0,0,0,0,61,2021-07-26 11:15:53,61,2021-07-26 11:15:53,0,1971-01-01 00:00:00
683,0,0,0,0,0,1,0,0,61,2021-07-26 11:21:30,61,2021-07-26 11:21:30,0,1971-01-01 00:00:00
684,0,0,0,0,0,0,0,0,61,2021-07-26 11:28:23,61,2021-07-26 11:28:23,0,1971-01-01 00:00:00
685,0,0,0,0,0,0,0,0,111,2021-07-26 11:28:52,111,2021-07-29 12:54:33,0,1971-01-01 00:00:00
686,0,0,0,0,1,1,0,0,112,2021-07-26 11:31:20,112,2021-07-26 11:31:20,0,1971-01-01 00:00:00
687,0,0,0,0,1,1,0,0,112,2021-07-26 11:34:51,112,2021-07-26 11:34:51,0,1971-01-01 00:00:00
688,0,0,0,0,0,0,0,0,61,2021-07-26 11:49:03,61,2021-07-26 11:49:03,0,1971-01-01 00:00:00
689,0,0,0,0,0,0,0,0,57,2021-07-26 11:49:38,57,2021-07-26 11:49:38,0,1971-01-01 00:00:00
690,0,0,0,0,0,0,0,0,61,2021-07-26 12:00:16,61,2021-07-26 12:00:16,0,1971-01-01 00:00:00
691,0,0,0,0,0,0,0,0,61,2021-07-26 12:02:37,61,2021-07-26 12:02:37,0,1971-01-01 00:00:00
692,0,0,0,0,0,0,0,0,61,2021-07-26 12:02:55,61,2021-07-26 12:02:55,0,1971-01-01 00:00:00
693,0,0,0,0,0,0,0,0,61,2021-07-26 12:46:40,61,2021-07-26 12:46:40,0,1971-01-01 00:00:00
694,0,0,0,0,0,0,0,0,61,2021-07-26 12:47:03,61,2021-07-26 12:47:03,0,1971-01-01 00:00:00
695,0,0,0,0,0,1,0,0,61,2021-07-26 12:48:01,61,2021-07-26 12:48:01,0,1971-01-01 00:00:00
696,0,0,0,0,1,1,0,0,112,2021-07-27 08:19:57,112,2021-07-27 08:19:57,0,1971-01-01 00:00:00
697,0,0,0,0,1,1,0,0,112,2021-07-27 08:24:14,112,2021-07-27 08:24:14,0,1971-01-01 00:00:00
698,0,0,0,0,1,1,0,0,112,2021-07-27 08:25:42,112,2021-07-27 08:25:42,0,1971-01-01 00:00:00
699,0,0,0,0,1,1,0,0,112,2021-07-27 08:28:35,112,2021-07-27 08:28:35,0,1971-01-01 00:00:00
700,0,0,0,0,0,0,0,0,57,2021-07-27 08:49:16,57,2021-07-27 08:49:16,0,1971-01-01 00:00:00
701,0,0,0,0,0,0,0,0,57,2021-07-27 08:49:40,57,2021-07-27 08:49:40,0,1971-01-01 00:00:00
702,0,0,0,0,0,0,0,0,57,2021-07-27 08:50:06,57,2021-07-27 08:50:06,0,1971-01-01 00:00:00
703,0,0,0,0,1,1,0,0,61,2021-07-27 08:50:12,61,2021-07-27 08:50:12,0,1971-01-01 00:00:00
704,0,0,0,0,0,0,0,0,57,2021-07-27 08:50:49,57,2021-07-27 08:50:49,0,1971-01-01 00:00:00
705,0,0,0,0,0,1,0,0,61,2021-07-27 08:51:09,61,2021-07-27 08:51:09,0,1971-01-01 00:00:00
706,0,0,0,0,0,0,0,0,57,2021-07-27 08:51:14,57,2021-07-27 08:51:14,0,1971-01-01 00:00:00
707,0,0,0,0,0,0,0,0,57,2021-07-27 08:51:48,57,2021-07-27 08:51:48,0,1971-01-01 00:00:00
708,0,0,0,0,1,1,0,0,61,2021-07-27 08:51:52,61,2021-07-27 08:51:52,0,1971-01-01 00:00:00
709,0,0,0,0,0,1,0,0,57,2021-07-27 08:52:16,57,2021-07-27 08:52:16,0,1971-01-01 00:00:00
710,0,0,0,0,0,0,0,0,61,2021-07-27 08:52:44,61,2021-07-27 08:52:44,0,1971-01-01 00:00:00
711,0,0,0,0,0,1,0,0,57,2021-07-27 08:52:46,57,2021-07-27 08:52:46,0,1971-01-01 00:00:00
712,0,0,0,0,0,1,0,0,57,2021-07-27 08:53:10,57,2021-07-27 08:53:10,0,1971-01-01 00:00:00
713,0,0,0,0,0,0,0,0,61,2021-07-27 08:53:22,61,2021-07-27 08:53:22,0,1971-01-01 00:00:00
714,0,0,0,0,0,1,0,0,57,2021-07-27 08:53:34,57,2021-07-27 08:53:34,0,1971-01-01 00:00:00
715,0,0,0,0,1,1,0,0,61,2021-07-27 08:54:06,61,2021-07-27 08:54:06,0,1971-01-01 00:00:00
716,0,0,0,0,0,0,0,0,61,2021-07-27 08:54:59,61,2021-07-27 08:54:59,0,1971-01-01 00:00:00
717,0,0,0,0,0,0,0,0,61,2021-07-27 08:56:03,61,2021-07-27 08:56:03,0,1971-01-01 00:00:00
718,0,0,0,0,1,1,0,0,61,2021-07-27 08:57:03,61,2021-07-27 08:57:03,0,1971-01-01 00:00:00
719,0,0,0,0,1,1,0,0,61,2021-07-27 08:57:24,61,2021-07-29 12:38:18,0,1971-01-01 00:00:00
720,0,0,2,0,0,0,0,0,61,2021-07-27 08:58:26,61,2021-07-27 08:58:26,0,1971-01-01 00:00:00
721,0,0,0,0,0,0,0,0,61,2021-07-27 09:01:24,61,2021-07-27 09:01:24,0,1971-01-01 00:00:00
722,0,0,0,0,0,0,0,0,131,2021-07-27 09:01:51,131,2021-07-27 09:01:51,0,1971-01-01 00:00:00
723,0,0,0,0,0,0,0,0,131,2021-07-27 09:02:10,131,2021-07-27 09:02:10,0,1971-01-01 00:00:00
724,0,0,0,0,0,0,0,0,61,2021-07-27 09:02:26,61,2021-07-27 09:02:26,0,1971-01-01 00:00:00
725,0,0,0,0,0,0,0,0,131,2021-07-27 09:02:31,131,2021-07-27 09:02:31,0,1971-01-01 00:00:00
726,0,0,0,0,0,0,0,0,61,2021-07-27 09:02:42,61,2021-07-27 09:02:42,0,1971-01-01 00:00:00
727,0,0,0,0,0,0,0,0,131,2021-07-27 09:02:49,131,2021-07-27 09:02:49,0,1971-01-01 00:00:00
728,0,0,0,0,0,0,0,0,131,2021-07-27 09:03:05,131,2021-07-27 09:03:05,0,1971-01-01 00:00:00
729,0,0,0,0,0,0,0,0,61,2021-07-27 09:03:18,61,2021-07-27 09:03:18,0,1971-01-01 00:00:00
730,0,0,0,0,0,0,0,0,61,2021-07-27 09:03:52,61,2021-07-27 09:03:52,0,1971-01-01 00:00:00
731,0,0,0,0,0,0,0,0,61,2021-07-27 09:04:14,61,2021-07-27 11:10:27,0,1971-01-01 00:00:00
732,0,0,0,0,0,1,0,0,61,2021-07-27 09:04:49,61,2021-07-29 12:36:02,0,1971-01-01 00:00:00
733,0,0,0,0,0,0,0,0,61,2021-07-27 09:05:12,61,2021-07-27 09:05:12,0,1971-01-01 00:00:00
734,0,0,0,0,0,0,0,0,61,2021-07-27 09:05:33,61,2021-07-27 09:05:33,0,1971-01-01 00:00:00
735,0,0,0,0,0,0,0,0,61,2021-07-27 09:06:15,61,2021-07-27 09:06:15,0,1971-01-01 00:00:00
736,0,0,0,0,0,0,0,0,61,2021-07-27 09:06:40,61,2021-07-27 11:18:16,0,1971-01-01 00:00:00
737,0,0,0,0,0,1,0,0,61,2021-07-27 09:07:45,61,2021-07-27 09:07:45,0,1971-01-01 00:00:00
738,0,0,0,0,0,0,0,0,61,2021-07-27 09:08:04,61,2021-07-27 09:08:04,0,1971-01-01 00:00:00
739,0,0,0,0,0,0,0,0,61,2021-07-27 09:08:29,61,2021-07-27 09:08:29,0,1971-01-01 00:00:00
740,0,0,0,0,0,1,0,0,61,2021-07-27 09:08:50,61,2021-07-27 09:11:36,0,1971-01-01 00:00:00
741,0,0,0,0,0,0,0,0,57,2021-07-27 09:09:08,57,2021-07-27 09:09:08,0,1971-01-01 00:00:00
742,0,0,0,0,0,0,0,0,57,2021-07-27 09:09:30,57,2021-07-27 09:09:30,0,1971-01-01 00:00:00
743,0,0,0,0,0,1,0,0,61,2021-07-27 09:09:49,61,2021-07-27 09:09:49,0,1971-01-01 00:00:00
744,0,0,0,0,0,0,0,0,61,2021-07-27 09:10:18,61,2021-07-27 09:10:18,0,1971-01-01 00:00:00
745,0,0,0,0,0,1,0,0,57,2021-07-27 09:10:20,57,2021-07-27 09:10:20,0,1971-01-01 00:00:00
746,0,0,0,0,0,1,0,0,61,2021-07-27 09:10:49,61,2021-07-27 09:11:15,0,1971-01-01 00:00:00
747,0,0,0,0,0,0,0,0,57,2021-07-27 09:10:52,57,2021-07-27 09:10:52,0,1971-01-01 00:00:00
748,0,0,0,0,0,0,0,0,57,2021-07-27 09:11:21,57,2021-07-27 09:11:21,0,1971-01-01 00:00:00
749,0,0,0,0,0,1,0,0,57,2021-07-27 09:11:49,57,2021-07-27 09:11:49,0,1971-01-01 00:00:00
750,0,0,0,0,0,1,0,0,61,2021-07-27 09:12:50,61,2021-07-27 09:12:50,0,1971-01-01 00:00:00
751,0,0,0,0,0,0,0,0,61,2021-07-27 09:13:21,61,2021-07-27 09:13:21,0,1971-01-01 00:00:00
752,0,0,0,0,0,0,0,0,61,2021-07-27 09:13:43,61,2021-07-27 09:13:43,0,1971-01-01 00:00:00
753,0,0,0,0,0,1,0,0,57,2021-07-27 09:18:37,57,2021-07-29 12:52:13,0,1971-01-01 00:00:00
754,0,0,0,0,0,0,0,0,57,2021-07-27 09:19:21,57,2021-07-27 09:19:21,0,1971-01-01 00:00:00
755,0,0,0,0,0,0,0,0,57,2021-07-27 09:19:41,57,2021-07-27 09:19:41,0,1971-01-01 00:00:00
756,0,0,0,0,0,1,0,0,57,2021-07-27 09:20:14,57,2021-07-27 09:20:14,0,1971-01-01 00:00:00
757,0,0,0,0,0,1,0,0,57,2021-07-27 09:22:41,57,2021-07-27 09:22:41,0,1971-01-01 00:00:00
758,0,0,0,0,0,0,0,0,57,2021-07-27 09:39:30,57,2021-07-27 09:39:30,0,1971-01-01 00:00:00
759,0,0,0,0,0,1,0,0,57,2021-07-27 09:39:52,57,2021-07-27 09:39:52,0,1971-01-01 00:00:00
760,0,0,0,0,0,0,0,0,57,2021-07-27 09:40:17,57,2021-07-27 09:40:17,0,1971-01-01 00:00:00
761,0,0,0,0,0,0,0,0,57,2021-07-27 09:40:43,57,2021-07-27 09:40:43,0,1971-01-01 00:00:00
762,0,0,0,0,0,0,0,0,57,2021-07-27 09:41:11,57,2021-07-27 09:41:11,0,1971-01-01 00:00:00
763,0,0,0,0,0,0,0,0,57,2021-07-27 09:41:36,57,2021-07-27 09:41:36,0,1971-01-01 00:00:00
764,0,0,0,0,0,0,0,0,57,2021-07-27 09:42:02,57,2021-07-27 09:42:02,0,1971-01-01 00:00:00
765,0,0,0,0,0,0,0,0,57,2021-07-27 09:42:44,57,2021-07-27 09:42:44,0,1971-01-01 00:00:00
766,0,0,0,0,0,0,0,0,57,2021-07-27 09:43:07,57,2021-07-27 09:43:07,0,1971-01-01 00:00:00
767,0,0,0,0,0,1,0,0,57,2021-07-27 09:43:33,57,2021-07-27 09:43:33,0,1971-01-01 00:00:00
768,0,0,0,0,0,0,0,0,111,2021-07-27 09:43:44,111,2021-07-27 09:43:44,0,1971-01-01 00:00:00
769,0,0,0,0,0,0,0,0,57,2021-07-27 09:43:55,57,2021-07-27 09:43:55,0,1971-01-01 00:00:00
770,0,0,0,0,0,1,0,0,57,2021-07-27 09:44:30,57,2021-07-27 09:44:30,0,1971-01-01 00:00:00
771,0,0,0,0,0,0,0,0,57,2021-07-27 09:46:52,57,2021-07-27 09:46:52,0,1971-01-01 00:00:00
772,0,0,0,0,0,0,0,0,57,2021-07-27 09:47:35,57,2021-07-27 09:47:35,0,1971-01-01 00:00:00
773,0,0,0,0,0,0,0,0,57,2021-07-27 09:48:02,57,2021-07-27 09:48:02,0,1971-01-01 00:00:00
774,0,0,2,0,0,0,0,0,57,2021-07-27 09:48:46,57,2021-07-27 10:28:03,0,1971-01-01 00:00:00
